date,country,confirmed,deaths,recovered,active
2020-08-22,Italy,258136,35430.0,205203.0,17503.0
2020-08-23,Italy,259345,35437.0,205470.0,18438.0
2020-08-24,Italy,260298,35441.0,205662.0,19195.0
2020-08-25,Italy,261174,35445.0,206015.0,19714.0
2020-08-26,Italy,262540,35458.0,206329.0,20753.0
2020-08-27,Italy,263949,35463.0,206554.0,21932.0
2020-08-28,Italy,265409,35472.0,206902.0,23035.0
2020-08-29,Italy,266853,35473.0,208224.0,23156.0
2020-08-31,Italy,269214,35483.0,207653.0,26078.0
2020-09-01,Italy,270189,35491.0,207944.0,26754.0
2020-09-02,Italy,271515,35497.0,208201.0,27817.0
2020-09-03,Italy,272912,35507.0,208490.0,28915.0
2020-09-04,Italy,274644,35518.0,209027.0,30099.0
2020-09-05,Italy,276338,35534.0,209610.0,31194.0
2020-09-06,Italy,277634,35541.0,210015.0,32078.0
2020-09-07,Italy,278784,35553.0,210238.0,32993.0
2020-09-08,Italy,280153,35563.0,210801.0,33789.0
2020-09-09,Italy,281583,35577.0,211272.0,34734.0
2020-09-10,Italy,283180,35587.0,211885.0,35708.0
2020-09-11,Italy,284796,35597.0,212432.0,36767.0
2020-09-12,Italy,286297,35603.0,213191.0,37503.0
2020-09-13,Italy,287753,35610.0,213634.0,38509.0
2020-09-14,Italy,288761,35624.0,213950.0,39187.0
2020-09-16,Italy,291442,35645.0,215265.0,40532.0
2020-09-17,Italy,293025,35658.0,215954.0,41413.0
2020-09-18,Italy,294932,35668.0,216807.0,42457.0
2020-09-19,Italy,296569,35692.0,217716.0,43161.0
2020-09-20,Italy,298156,35707.0,218351.0,44098.0
2020-09-21,Italy,299506,35724.0,218703.0,45079.0
2020-09-22,Italy,300897,35738.0,219670.0,45489.0
2020-09-23,Italy,302537,35758.0,220665.0,46114.0
2020-09-24,Italy,304323,35781.0,221762.0,46780.0
2020-09-25,Italy,306235,35801.0,222716.0,47718.0
2020-09-26,Italy,308104,35818.0,223693.0,48593.0
2020-09-27,Italy,309870,35835.0,224417.0,49618.0
2020-09-29,Italy,313011,35875.0,226506.0,50630.0
2020-09-30,Italy,314861,35894.0,227704.0,51263.0
2020-10-01,Italy,317409,35918.0,228844.0,52647.0
2020-10-02,Italy,319908,35941.0,229970.0,53997.0
2020-10-03,Italy,322751,35968.0,231217.0,55566.0
2020-10-04,Italy,325329,35986.0,231914.0,57429.0
2020-10-05,Italy,327586,36002.0,232681.0,58903.0
2020-10-06,Italy,330263,36030.0,234099.0,60134.0
2020-10-07,Italy,333940,36061.0,235303.0,62576.0
2020-10-08,Italy,338398,36083.0,236363.0,65952.0
2020-10-09,Italy,343770,36111.0,237549.0,70110.0
2020-10-10,Italy,349494,36140.0,238525.0,74829.0
2020-10-11,Italy,354950,36166.0,239709.0,79075.0
2020-10-12,Italy,359569,36205.0,240600.0,82764.0
2020-10-13,Italy,365467,36246.0,242028.0,87193.0
2020-10-14,Italy,372799,36289.0,244065.0,92445.0
2020-10-15,Italy,381602,36372.0,245964.0,99266.0
2020-10-16,Italy,391611,36427.0,247872.0,107312.0
2020-10-17,Italy,402536,36474.0,249127.0,116935.0
2020-10-18,Italy,414241,36543.0,251461.0,126237.0
2020-10-19,Italy,423578,36616.0,252959.0,134003.0
2020-10-20,Italy,434449,36705.0,255005.0,142739.0
2020-10-21,Italy,449648,36832.0,257374.0,155442.0
2020-10-22,Italy,465726,36968.0,259456.0,169302.0
2020-10-23,Italy,484869,37059.0,261808.0,186002.0
2020-10-24,Italy,504509,37210.0,264117.0,203182.0
2020-10-25,Italy,525782,37338.0,266203.0,222241.0
2020-10-26,Italy,542789,37479.0,268626.0,236684.0
2020-10-27,Italy,564778,37700.0,271988.0,255090.0
2020-10-28,Italy,589766,37905.0,275404.0,276457.0
2020-10-29,Italy,616595,38122.0,279282.0,299191.0
2020-10-30,Italy,647674,38321.0,283567.0,325786.0
2020-10-31,Italy,679430,38618.0,289426.0,351386.0
2020-11-01,Italy,709335,38826.0,292380.0,378129.0
2020-11-02,Italy,731588,39059.0,296017.0,396512.0
2020-11-03,Italy,759829,39412.0,302275.0,418142.0
2020-11-04,Italy,790377,39764.0,307378.0,443235.0
2020-11-05,Italy,824879,40192.0,312339.0,472348.0
2020-11-06,Italy,862681,40638.0,322925.0,499118.0
2020-11-07,Italy,902490,41063.0,328891.0,532536.0
2020-11-08,Italy,935104,41394.0,335074.0,558636.0
2020-11-09,Italy,960373,41750.0,345289.0,573334.0
2020-11-10,Italy,995463,42330.0,363023.0,590110.0
2020-11-11,Italy,1028424,42953.0,372113.0,613358.0
2020-11-12,Italy,1066401,43589.0,387758.0,635054.0
2020-11-13,Italy,1107303,44139.0,399238.0,663926.0
2020-11-14,Italy,1144552,44683.0,411434.0,688435.0
2020-11-15,Italy,1178529,45229.0,420810.0,712490.0
2020-11-16,Italy,1205881,45733.0,442364.0,717784.0
2020-11-17,Italy,1238072,46464.0,457798.0,733810.0
2020-11-18,Italy,1272352,47217.0,481967.0,743168.0
2020-11-19,Italy,1308528,47870.0,498987.0,761671.0
2020-11-20,Italy,1345767,48569.0,520022.0,777176.0
2020-11-21,Italy,1380531,49261.0,539524.0,791746.0
2020-11-22,Italy,1408868,49823.0,553098.0,805947.0
2020-11-23,Italy,1431795,50453.0,584493.0,796849.0
2020-11-24,Italy,1455022,51306.0,605330.0,798386.0
2020-11-25,Italy,1480874,52028.0,637149.0,791697.0
2020-11-26,Italy,1509875,52850.0,661180.0,795845.0
2020-11-27,Italy,1538217,53677.0,696647.0,787893.0
2020-11-28,Italy,1564532,54363.0,720861.0,789308.0
2020-11-29,Italy,1585178,54904.0,734503.0,795771.0
2020-11-30,Italy,1601554,55576.0,757507.0,788471.0
2020-12-01,Italy,1620901,56361.0,784595.0,779945.0
2020-12-02,Italy,1641610,57045.0,823335.0,761230.0
2020-12-03,Italy,1664829,58038.0,846809.0,759982.0
2020-12-04,Italy,1688939,58852.0,872385.0,757702.0
2020-12-05,Italy,1709991,59514.0,896308.0,754169.0
2020-12-06,Italy,1728878,60078.0,913494.0,755306.0
2020-12-07,Italy,1742557,60606.0,933132.0,748819.0
2020-12-08,Italy,1757394,61240.0,958629.0,737525.0
2020-12-09,Italy,1770149,61739.0,997895.0,710515.0
2020-12-10,Italy,1787147,62626.0,1027994.0,696527.0
2020-12-11,Italy,1805873,63387.0,1052163.0,690323.0
2020-12-12,Italy,1825775,64036.0,1076891.0,684848.0
2020-12-13,Italy,1843712,64520.0,1093161.0,686031.0
2020-12-14,Italy,1855737,65011.0,1115617.0,675109.0
2020-12-15,Italy,1870576,65857.0,1141406.0,663313.0
2020-12-16,Italy,1888144,66537.0,1175901.0,645706.0
2020-12-17,Italy,1906377,67220.0,1203814.0,635343.0
2020-12-18,Italy,1921778,67894.0,1226086.0,627798.0
2020-12-19,Italy,1938083,68447.0,1249470.0,620166.0
2020-12-20,Italy,1953185,68799.0,1261626.0,622760.0
2020-12-21,Italy,1964054,69214.0,1281258.0,613582.0
2020-12-22,Italy,1977370,69842.0,1301573.0,605955.0
2020-12-23,Italy,1991278,70395.0,1322067.0,598816.0
2020-12-24,Italy,2009317,70900.0,1344785.0,593632.0
2020-12-25,Italy,2028354,71359.0,1377109.0,579886.0
2020-12-26,Italy,2038759,71620.0,1386198.0,580941.0
2020-12-27,Italy,2047696,71925.0,1394011.0,581760.0
2020-12-28,Italy,2056277,72370.0,1408686.0,575221.0
2020-12-29,Italy,2067487,73029.0,1425730.0,568728.0
2020-12-30,Italy,2083689,73604.0,1445690.0,564395.0
2020-12-31,Italy,2107166,74159.0,1463111.0,569896.0
2020-01-23,Mexico,0,0.0,0.0,0.0
2020-02-28,Mexico,1,0.0,0.0,1.0
2020-02-29,Mexico,4,0.0,0.0,4.0
2020-03-01,Mexico,10,0.0,0.0,10.0
2020-03-03,Mexico,15,0.0,3.0,12.0
2020-03-06,Mexico,12,0.0,2.0,10.0
2020-03-08,Mexico,14,0.0,2.0,12.0
2020-03-10,Mexico,7,0.0,4.0,3.0
2020-03-11,Mexico,20,0.0,8.0,12.0
2020-03-12,Mexico,12,0.0,4.0,8.0
2020-03-14,Mexico,26,0.0,4.0,22.0
2020-03-15,Mexico,41,0.0,4.0,37.0
2020-03-16,Mexico,53,0.0,4.0,49.0
2020-03-17,Mexico,82,0.0,4.0,78.0
2020-03-18,Mexico,93,0.0,4.0,89.0
2020-03-19,Mexico,118,1.0,4.0,113.0
2020-03-20,Mexico,164,1.0,4.0,159.0
2020-03-21,Mexico,203,2.0,4.0,197.0
2020-03-22,Mexico,251,2.0,4.0,245.0
2020-03-23,Mexico,316,3.0,4.0,309.0
2020-03-24,Mexico,367,4.0,4.0,359.0
2020-03-25,Mexico,405,5.0,4.0,396.0
2020-03-26,Mexico,475,6.0,4.0,465.0
2020-03-27,Mexico,585,8.0,4.0,573.0
2020-03-28,Mexico,717,12.0,4.0,701.0
2020-03-29,Mexico,848,16.0,4.0,828.0
2020-03-30,Mexico,993,20.0,35.0,938.0
2020-03-31,Mexico,1094,28.0,35.0,1031.0
2020-04-01,Mexico,1215,29.0,35.0,1151.0
2020-04-02,Mexico,1378,37.0,35.0,1306.0
2020-04-03,Mexico,1510,50.0,633.0,827.0
2020-04-04,Mexico,1688,60.0,633.0,995.0
2020-04-05,Mexico,1890,79.0,633.0,1178.0
2020-04-06,Mexico,2143,94.0,633.0,1416.0
2020-04-07,Mexico,2439,125.0,633.0,1681.0
2020-04-08,Mexico,2785,141.0,633.0,2011.0
2020-04-09,Mexico,3181,174.0,633.0,2374.0
2020-04-10,Mexico,3441,194.0,633.0,2614.0
2020-04-11,Mexico,3844,233.0,633.0,2978.0
2020-04-12,Mexico,4219,273.0,1772.0,2174.0
2020-04-13,Mexico,4661,296.0,1843.0,2522.0
2020-04-14,Mexico,5014,332.0,1964.0,2718.0
2020-04-15,Mexico,5399,406.0,2125.0,2868.0
2020-04-16,Mexico,5847,449.0,2125.0,3273.0
2020-04-17,Mexico,6297,486.0,2125.0,3686.0
2020-04-18,Mexico,6875,546.0,2125.0,4204.0
2020-04-19,Mexico,7497,650.0,2627.0,4220.0
2020-04-20,Mexico,8261,686.0,2627.0,4948.0
2020-04-21,Mexico,8772,712.0,2627.0,5433.0
2020-04-22,Mexico,9501,857.0,2627.0,6017.0
2020-04-23,Mexico,11633,1069.0,2627.0,7937.0
2020-04-24,Mexico,12872,1221.0,7149.0,4502.0
2020-04-25,Mexico,13842,1305.0,7149.0,5388.0
2020-04-26,Mexico,14677,1351.0,8354.0,4972.0
2020-04-27,Mexico,15529,1434.0,9086.0,5009.0
2020-04-28,Mexico,16752,1569.0,11423.0,3760.0
2020-04-29,Mexico,17799,1732.0,11423.0,4644.0
2020-04-30,Mexico,19224,1859.0,11423.0,5942.0
2020-05-01,Mexico,20739,1972.0,12377.0,6390.0
2020-05-02,Mexico,22088,2061.0,12377.0,7650.0
2020-05-03,Mexico,23471,2154.0,13447.0,7870.0
2020-05-04,Mexico,24905,2271.0,13447.0,9187.0
2020-05-05,Mexico,26025,2507.0,16810.0,6708.0
2020-05-06,Mexico,27634,2704.0,17781.0,7149.0
2020-05-07,Mexico,29616,2961.0,17781.0,8874.0
2020-05-08,Mexico,31522,3160.0,20314.0,8048.0
2020-05-09,Mexico,33460,3353.0,21824.0,8283.0
2020-05-10,Mexico,35022,3465.0,21824.0,9733.0
2020-05-11,Mexico,36327,3573.0,23100.0,9654.0
2020-05-12,Mexico,38324,3926.0,25935.0,8463.0
2020-05-13,Mexico,40186,4220.0,26990.0,8976.0
2020-05-14,Mexico,42595,4477.0,28475.0,9643.0
2020-05-15,Mexico,45032,4767.0,30451.0,9814.0
2020-05-16,Mexico,47144,5045.0,31848.0,10251.0
2020-05-17,Mexico,49219,5177.0,33329.0,10713.0
2020-05-18,Mexico,51633,5332.0,35388.0,10913.0
2020-05-19,Mexico,54346,5666.0,37325.0,11355.0
2020-05-20,Mexico,56594,6090.0,38419.0,12085.0
2020-05-21,Mexico,59567,6510.0,40152.0,12905.0
2020-05-22,Mexico,62527,6989.0,42191.0,13347.0
2020-05-23,Mexico,65856,7179.0,44424.0,14253.0
2020-05-24,Mexico,68620,7394.0,46979.0,14247.0
2020-05-25,Mexico,71105,7633.0,49452.0,14020.0
2020-05-26,Mexico,74560,8134.0,51708.0,14718.0
2020-05-27,Mexico,78023,8597.0,53834.0,15592.0
2020-05-28,Mexico,81400,9044.0,56041.0,16315.0
2020-05-29,Mexico,84627,9415.0,59003.0,16209.0
2020-05-30,Mexico,87512,9779.0,61247.0,16486.0
2020-05-31,Mexico,90664,9930.0,63772.0,16962.0
2020-06-01,Mexico,93435,10167.0,66965.0,16303.0
2020-06-02,Mexico,97326,10637.0,69749.0,16940.0
2020-06-03,Mexico,101238,11729.0,72680.0,16829.0
2020-06-04,Mexico,105680,12545.0,74758.0,18377.0
2020-06-05,Mexico,110026,13170.0,77841.0,19015.0
2020-06-06,Mexico,113619,13511.0,80830.0,19278.0
2020-06-07,Mexico,117103,13699.0,83775.0,19629.0
2020-06-08,Mexico,120102,14053.0,87633.0,18416.0
2020-06-09,Mexico,124301,14649.0,90748.0,18904.0
2020-06-10,Mexico,129184,15357.0,93930.0,19897.0
2020-06-11,Mexico,133974,15944.0,97198.0,20832.0
2020-06-12,Mexico,139196,16448.0,100876.0,21872.0
2020-06-13,Mexico,142690,16872.0,104078.0,21740.0
2020-06-14,Mexico,146837,17141.0,107298.0,22398.0
2020-06-15,Mexico,150264,17580.0,112292.0,20392.0
2020-06-16,Mexico,154863,18310.0,115394.0,21159.0
2020-06-17,Mexico,159793,19080.0,118504.0,22209.0
2020-06-18,Mexico,165455,19747.0,122180.0,23528.0
2020-06-19,Mexico,170485,20394.0,126438.0,23653.0
2020-06-20,Mexico,175202,20781.0,130854.0,23567.0
2020-06-21,Mexico,180545,21825.0,134495.0,24225.0
2020-06-22,Mexico,185122,22584.0,139383.0,23155.0
2020-06-23,Mexico,191410,23377.0,143646.0,24387.0
2020-06-24,Mexico,196847,24324.0,148487.0,24036.0
2020-06-25,Mexico,202951,25060.0,152362.0,25529.0
2020-06-26,Mexico,208392,25779.0,156827.0,25786.0
2020-06-27,Mexico,212802,26381.0,160721.0,25700.0
2020-06-28,Mexico,216852,26648.0,164646.0,25558.0
2020-06-29,Mexico,220657,27121.0,170147.0,23389.0
2020-06-30,Mexico,226089,27769.0,174538.0,23782.0
2020-07-01,Mexico,231770,28510.0,178526.0,24734.0
2020-07-02,Mexico,238511,29189.0,183757.0,25565.0
2020-07-03,Mexico,245251,29843.0,189345.0,26063.0
2020-07-04,Mexico,252165,30366.0,195724.0,26075.0
2020-07-05,Mexico,256848,30639.0,199914.0,26295.0
2020-07-06,Mexico,261750,31119.0,204826.0,25805.0
2020-07-07,Mexico,268008,32014.0,209437.0,26557.0
2020-07-08,Mexico,275003,32796.0,214316.0,27891.0
2020-07-09,Mexico,282283,33526.0,219628.0,29129.0
2020-07-10,Mexico,289174,34191.0,225356.0,29627.0
2020-07-11,Mexico,295268,34730.0,229856.0,30682.0
2020-07-12,Mexico,299750,35006.0,234905.0,29839.0
2020-07-13,Mexico,304435,35491.0,240101.0,28843.0
2020-07-14,Mexico,311486,36327.0,245830.0,29329.0
2020-07-15,Mexico,317635,36906.0,252368.0,28361.0
2020-07-16,Mexico,324041,37574.0,257681.0,28786.0
2020-07-17,Mexico,331298,38310.0,264202.0,28786.0
2020-07-18,Mexico,338913,38888.0,271239.0,28786.0
2020-07-19,Mexico,344224,39184.0,254941.0,50099.0
2020-07-20,Mexico,349396,39485.0,263091.0,46820.0
2020-07-21,Mexico,356255,40400.0,267407.0,48448.0
2020-07-22,Mexico,362274,41190.0,270147.0,50937.0
2020-07-23,Mexico,370712,41908.0,275454.0,53350.0
2020-07-24,Mexico,378285,42645.0,283382.0,52258.0
2020-07-25,Mexico,385036,42645.0,288819.0,53572.0
2020-07-26,Mexico,390516,43680.0,295222.0,51614.0
2020-07-27,Mexico,395489,44022.0,303810.0,47657.0
2020-07-28,Mexico,402697,44876.0,308142.0,49679.0
2020-07-29,Mexico,408449,45361.0,314538.0,48550.0
2020-07-30,Mexico,416179,46000.0,320100.0,50079.0
2020-07-31,Mexico,424637,46688.0,327115.0,50834.0
2020-08-01,Mexico,434193,47472.0,334867.0,51854.0
2020-08-02,Mexico,439046,47746.0,342527.0,48773.0
2020-08-03,Mexico,443813,48012.0,353442.0,42359.0
2020-08-04,Mexico,449961,48869.0,357444.0,43648.0
2020-08-05,Mexico,456100,49698.0,361764.0,44638.0
2020-08-06,Mexico,462690,50517.0,365311.0,46862.0
2020-08-07,Mexico,469407,51311.0,370098.0,47998.0
2020-08-08,Mexico,475902,52006.0,377125.0,46771.0
2020-08-09,Mexico,480278,52298.0,384432.0,43548.0
2020-08-10,Mexico,485836,53003.0,393160.0,39673.0
2020-08-11,Mexico,492522,53929.0,397278.0,41315.0
2020-08-12,Mexico,498380,54666.0,401182.0,42532.0
2020-08-13,Mexico,505751,55293.0,406583.0,43875.0
2020-08-14,Mexico,511369,55908.0,410479.0,44982.0
2020-08-15,Mexico,517714,56543.0,418164.0,43007.0
2020-08-16,Mexico,522162,56757.0,424298.0,41107.0
2020-08-17,Mexico,525733,57023.0,430840.0,37870.0
2020-08-18,Mexico,531239,57774.0,433809.0,39656.0
2020-08-19,Mexico,537031,58481.0,438375.0,40175.0
2020-08-20,Mexico,543806,59106.0,442782.0,41918.0
2020-08-21,Mexico,549734,59610.0,448344.0,41780.0
2020-08-22,Mexico,556216,60254.0,453104.0,42858.0
2020-08-23,Mexico,560164,60480.0,458123.0,41561.0
2020-08-24,Mexico,563705,60800.0,466209.0,36696.0
2020-08-25,Mexico,568621,61450.0,469206.0,37965.0
2020-08-26,Mexico,573888,62076.0,472197.0,39615.0
2020-08-27,Mexico,579914,62594.0,475532.0,41788.0
2020-08-28,Mexico,585738,63146.0,479770.0,42822.0
2020-08-29,Mexico,591712,63819.0,484283.0,43610.0
2020-08-31,Mexico,599560,64414.0,496222.0,38924.0
2020-09-01,Mexico,606036,65241.0,501722.0,39073.0
2020-09-02,Mexico,610957,65816.0,504541.0,40600.0
2020-09-03,Mexico,616894,66329.0,510626.0,39939.0
2020-09-04,Mexico,623090,66851.0,514663.0,41576.0
2020-09-05,Mexico,629409,67326.0,518844.0,43239.0
2020-09-06,Mexico,634023,67558.0,524669.0,41796.0
2020-09-07,Mexico,637509,67781.0,531334.0,38394.0
2020-09-08,Mexico,642860,68484.0,535141.0,39235.0
2020-09-09,Mexico,647321,69049.0,538514.0,39995.0
2020-09-10,Mexico,652364,69649.0,541804.0,40911.0
2020-09-11,Mexico,658299,70183.0,547088.0,41028.0
2020-09-12,Mexico,663973,70604.0,551113.0,42256.0
2020-09-13,Mexico,668381,70821.0,557381.0,40179.0
2020-09-14,Mexico,671716,71049.0,564053.0,36614.0
2020-09-16,Mexico,680931,71978.0,574203.0,34750.0
2020-09-17,Mexico,684113,72179.0,579145.0,32789.0
2020-09-18,Mexico,688954,72803.0,582109.0,34042.0
2020-09-19,Mexico,694121,73258.0,586154.0,34709.0
2020-09-20,Mexico,697663,73493.0,590459.0,33711.0
2020-09-21,Mexico,700580,73697.0,596317.0,30566.0
2020-09-22,Mexico,705263,74348.0,598953.0,31962.0
2020-09-23,Mexico,710049,74949.0,601611.0,33489.0
2020-09-24,Mexico,715457,75439.0,605796.0,34222.0
2020-09-25,Mexico,720858,75844.0,609041.0,35973.0
2020-09-26,Mexico,726431,76243.0,612361.0,37827.0
2020-09-27,Mexico,730317,76430.0,616696.0,37191.0
2020-09-29,Mexico,738163,77163.0,625512.0,35488.0
2020-09-30,Mexico,743216,77646.0,628007.0,37563.0
2020-10-01,Mexico,748315,78078.0,629630.0,40607.0
2020-10-02,Mexico,753090,78492.0,633806.0,40792.0
2020-10-03,Mexico,757953,78880.0,637993.0,41080.0
2020-10-04,Mexico,761665,79088.0,645123.0,37454.0
2020-10-05,Mexico,789780,81877.0,670034.0,37869.0
2020-10-06,Mexico,794608,82348.0,676923.0,35337.0
2020-10-07,Mexico,799188,82726.0,679693.0,36769.0
2020-10-08,Mexico,804488,83096.0,682604.0,38788.0
2020-10-09,Mexico,810020,83497.0,687123.0,39363.0
2020-10-10,Mexico,814328,83642.0,689377.0,41309.0
2020-10-11,Mexico,817503,83781.0,694214.0,39508.0
2020-10-12,Mexico,821045,83945.0,700826.0,36274.0
2020-10-13,Mexico,825340,84420.0,703457.0,37463.0
2020-10-14,Mexico,829396,84898.0,703489.0,41009.0
2020-10-15,Mexico,834910,85285.0,707631.0,41994.0
2020-10-16,Mexico,841661,85704.0,712250.0,43707.0
2020-10-17,Mexico,847108,86059.0,715848.0,45201.0
2020-10-18,Mexico,851227,86167.0,720973.0,44087.0
2020-10-19,Mexico,854926,86338.0,727759.0,40829.0
2020-10-20,Mexico,860714,86893.0,730594.0,43227.0
2020-10-21,Mexico,867559,87415.0,733897.0,46247.0
2020-10-22,Mexico,874171,87415.0,737437.0,49319.0
2020-10-23,Mexico,880775,88312.0,740934.0,51529.0
2020-10-24,Mexico,886800,88743.0,746939.0,51118.0
2020-10-25,Mexico,891160,88924.0,752691.0,49545.0
2020-10-26,Mexico,895326,89171.0,760259.0,45896.0
2020-10-27,Mexico,901268,89814.0,763105.0,48349.0
2020-10-28,Mexico,906863,90309.0,765128.0,51426.0
2020-10-29,Mexico,912811,90773.0,770007.0,52031.0
2020-10-30,Mexico,918811,91289.0,774567.0,52955.0
2020-10-31,Mexico,924962,91753.0,779371.0,53838.0
2020-11-01,Mexico,929392,91895.0,786516.0,50981.0
2020-11-02,Mexico,933155,92100.0,795356.0,45699.0
2020-11-03,Mexico,938405,92593.0,803086.0,42726.0
2020-11-04,Mexico,943630,93228.0,804887.0,45515.0
2020-11-05,Mexico,949197,93772.0,809063.0,46362.0
2020-11-06,Mexico,955128,94323.0,812556.0,48249.0
2020-11-07,Mexico,961938,94808.0,816659.0,50471.0
2020-11-08,Mexico,967825,95027.0,824355.0,48443.0
2020-11-09,Mexico,967825,95027.0,824355.0,48443.0
2020-11-10,Mexico,978531,95842.0,824355.0,58334.0
2020-11-11,Mexico,986177,96430.0,824355.0,65392.0
2020-11-12,Mexico,991835,97056.0,736197.0,158582.0
2020-11-13,Mexico,997393,97624.0,741340.0,158429.0
2020-11-14,Mexico,1003253,98259.0,745361.0,159633.0
2020-11-15,Mexico,1006522,98542.0,750190.0,157790.0
2020-11-16,Mexico,1009396,98861.0,754200.0,156335.0
2020-11-17,Mexico,1011153,99026.0,757951.0,154176.0
2020-11-18,Mexico,1015071,99528.0,762025.0,153518.0
2020-11-19,Mexico,1019543,100104.0,766361.0,153078.0
2020-11-20,Mexico,1025969,100823.0,770728.0,154418.0
2020-11-21,Mexico,1025969,100823.0,770728.0,154418.0
2020-11-22,Mexico,1041875,101676.0,779104.0,161095.0
2020-11-23,Mexico,1049358,101926.0,784693.0,162739.0
2020-11-24,Mexico,1060152,102739.0,791516.0,165897.0
2020-11-25,Mexico,1070487,103597.0,798037.0,168853.0
2020-11-26,Mexico,1078594,104242.0,803581.0,170771.0
2020-11-27,Mexico,1078594,104242.0,803581.0,170771.0
2020-11-28,Mexico,1101403,105459.0,803581.0,192363.0
2020-11-29,Mexico,1107071,105655.0,818397.0,183019.0
2020-11-30,Mexico,1113543,105940.0,823586.0,184017.0
2020-12-01,Mexico,1122362,106765.0,829817.0,185780.0
2020-12-02,Mexico,1133613,107565.0,836567.0,189481.0
2020-12-03,Mexico,1144643,108173.0,843231.0,193239.0
2020-12-04,Mexico,1156770,108863.0,852719.0,195188.0
2020-12-05,Mexico,1168395,109456.0,859643.0,199296.0
2020-12-06,Mexico,1175850,109717.0,866186.0,199947.0
2020-12-07,Mexico,1182249,110074.0,873555.0,198620.0
2020-12-08,Mexico,1193255,110874.0,881050.0,201331.0
2020-12-09,Mexico,1205229,111655.0,889168.0,204406.0
2020-12-10,Mexico,1217126,112326.0,896130.0,208670.0
2020-12-11,Mexico,1229379,113019.0,904042.0,212318.0
2020-12-12,Mexico,1241436,113704.0,911965.0,215767.0
2020-12-13,Mexico,1250044,113953.0,918681.0,217410.0
2020-12-14,Mexico,1255974,114298.0,927754.0,213922.0
2020-12-15,Mexico,1267202,115099.0,938089.0,214014.0
2020-12-16,Mexico,1277499,115769.0,945673.0,216057.0
2020-12-17,Mexico,1289298,116487.0,953762.0,219049.0
2020-12-18,Mexico,1301546,117249.0,962397.0,221900.0
2020-12-19,Mexico,1313675,117876.0,971115.0,224684.0
2020-12-20,Mexico,1320545,118202.0,978002.0,224341.0
2020-12-21,Mexico,1325915,118598.0,987328.0,219989.0
2020-12-22,Mexico,1338426,119495.0,996302.0,222629.0
2020-12-23,Mexico,1350079,120311.0,1005248.0,224520.0
2020-12-24,Mexico,1362564,121172.0,1015256.0,226136.0
2020-12-25,Mexico,1372243,121837.0,1023916.0,226490.0
2020-12-26,Mexico,1377217,122026.0,1031864.0,223327.0
2020-12-27,Mexico,1383434,122426.0,1038766.0,222242.0
2020-12-28,Mexico,1389430,122855.0,1048539.0,218036.0
2020-12-29,Mexico,1401529,123845.0,1058429.0,219255.0
2020-12-30,Mexico,1413935,124897.0,1066771.0,222267.0
2020-12-31,Mexico,1426094,125807.0,1074795.0,225492.0
2020-03-02,Morocco,1,0.0,0.0,1.0
2020-03-03,Morocco,1,0.0,0.0,1.0
2020-03-04,Morocco,1,0.0,0.0,1.0
2020-03-05,Morocco,2,0.0,0.0,2.0
2020-03-06,Morocco,2,0.0,0.0,2.0
2020-03-07,Morocco,2,0.0,0.0,2.0
2020-03-08,Morocco,2,0.0,0.0,2.0
2020-03-09,Morocco,2,0.0,0.0,2.0
2020-03-10,Morocco,3,1.0,0.0,2.0
2020-03-11,Morocco,5,1.0,0.0,4.0
2020-03-12,Morocco,6,1.0,0.0,5.0
2020-03-13,Morocco,7,1.0,1.0,5.0
2020-03-14,Morocco,17,1.0,1.0,15.0
2020-03-15,Morocco,28,1.0,1.0,26.0
2020-03-16,Morocco,29,1.0,1.0,27.0
2020-03-17,Morocco,38,2.0,1.0,35.0
2020-03-18,Morocco,49,2.0,1.0,46.0
2020-03-19,Morocco,63,2.0,1.0,60.0
2020-03-20,Morocco,77,3.0,1.0,73.0
2020-03-21,Morocco,96,3.0,3.0,90.0
2020-03-22,Morocco,115,4.0,3.0,108.0
2020-03-23,Morocco,143,4.0,5.0,134.0
2020-03-24,Morocco,170,5.0,6.0,159.0
2020-03-25,Morocco,225,6.0,7.0,212.0
2020-03-26,Morocco,275,11.0,8.0,256.0
2020-03-27,Morocco,345,23.0,11.0,311.0
2020-03-28,Morocco,402,25.0,11.0,366.0
2020-03-29,Morocco,479,26.0,13.0,440.0
2020-03-30,Morocco,556,33.0,15.0,508.0
2020-03-31,Morocco,617,36.0,24.0,557.0
2020-04-01,Morocco,654,39.0,29.0,586.0
2020-04-02,Morocco,708,44.0,31.0,633.0
2020-04-03,Morocco,791,48.0,57.0,686.0
2020-04-04,Morocco,919,59.0,66.0,794.0
2020-04-05,Morocco,1021,70.0,76.0,875.0
2020-04-06,Morocco,1120,80.0,81.0,959.0
2020-04-07,Morocco,1184,90.0,93.0,1001.0
2020-04-08,Morocco,1275,93.0,97.0,1085.0
2020-04-09,Morocco,1374,97.0,109.0,1168.0
2020-04-10,Morocco,1448,107.0,122.0,1219.0
2020-04-11,Morocco,1545,111.0,146.0,1288.0
2020-04-12,Morocco,1661,118.0,177.0,1366.0
2020-04-13,Morocco,1763,126.0,203.0,1434.0
2020-04-14,Morocco,1888,126.0,217.0,1545.0
2020-04-15,Morocco,2024,127.0,229.0,1668.0
2020-04-16,Morocco,2283,130.0,249.0,1904.0
2020-04-17,Morocco,2564,135.0,281.0,2148.0
